Code,Item Code,Drink_Name,Size,Age,Proof,Unit_Price,Case_Price,
0903D,99900090320,SOUTHERN COMFORT 70 (WAS 76 PROOF),200 ML,,70,3.95,189.60,
0903E,99900090337,SOUTHERN COMFORT 70 (WAS 76 PROOF),375 ML,,70,6.95,166.80,
0903H,99900090317,SOUTHERN COMFORT 70 (WAS 76 PROOF),1.75 L,,70,32.95,197.70,
2014B,99900201475,SOUTHERN COMFORT 70 (WAS 76 PROOF),750 ML,,70,15.95,191.40,
4524B,99900452475,SOUTHERN COMFORT 80 PROOF,750 ML,,80,15.95,191.40,
0931B,99900093175,SOUTHERN HOST 100 PROOF,750 ML,,100,11.45,137.40,
0931E,99900093137,SOUTHERN HOST 100 PROOF,375 ML,,100,6.95,166.80,
1664B,99900166475,SPARKLE DONKEY TEQUILA REPOSADO,750 ML,,80,35.95,215.70,
1665B,99900166575,SPARKLE DONKEY TEQUILA SILVER,750 ML,,80,33.55,201.30,
0387B,99900038775,SPEYBURN 10 YEAR SCOTCH BOTTLED SCOTLAND,750 ML,10 YRS,80,29.95,179.70,
$ 5894B,99900589475,SPEYBURN 10 YR W/SOURCE WATER,750 ML,,92,29.95,179.70,
$ 2558B,99900255875,SPEYBURN 10YR GIFT PACK,750 ML,,84,29.95,179.70,
@ 3712E,99900371237,SPIRITOPIA APPLE BRANDY,375 ML,,104,29.95,359.40,
5479E,99900547937,SPIRITOPIA CHRISTMAS SPIRIT WHISKEY,375 ML,,80,19.95,239.40,
2297B,99900229775,SPIRITOPIA GINGER LIQUEUR,750 ML,,52,29.95,359.40,
2297E,99900229737,SPIRITOPIA GINGER LIQUEUR,375 ML,,52,19.95,239.40,
@ 4586E,99900458637,SPIRITOPIA PEPPERMINT LIQUEUR,375 ML,,99,17.95,215.40,
@ 4586B,99900458675,SPIRITOPIA PEPPERMINT LIQUEUR,750 ML,,99,22.95,275.40,
@ 3856B,99900385675,SPIRITOPIA POMEGRANATE LIQUEUR,750 ML,,42,29.95,359.40,
@ 2332B,99900233275,ST ELDER ELDERFLOWER LIQUEUR,750 ML,,40,19.95,239.40,
8846B,99900884675,ST ELIZABETH ALLSPICE DRAM,750 ML,,45,34.95,419.40,
1051B,99900105175,ST GEORGE BOTANIVORE GIN,750 ML,,90,34.95,209.70,
6400B,99900640075,ST GERMAIN FRENCH LIQUEUR (ELDERFLOWER),750 ML,,40,35.95,215.70,
@ 6400E,99900640037,ST GERMAIN FRENCH LIQUEUR (ELDERFLOWER),375 ML,,40,19.95,239.40,
0427B,99900042775,ST REMY NAPOLEON VSOP,750 ML,,80,16.95,203.40,
1038B,99900103875,ST. BRENDANS IRISH CREAM,750 ML,,34,13.95,167.40,
1038H,99900103817,ST. BRENDANS IRISH CREAM,1.75 L,,34,27.95,167.70,
7994B,99900799475,ST. GEORGE ABSINTHE VERTE:BRANDY & HERB,750 ML,,120,59.95,359.70,
1050B,99900105075,ST. GEORGE SPIRITS TERROIR GIN,750 ML,,90,34.95,209.70,
@ 5771B,99900577175,STAFFORDS RESERVE,750 ML,,92,33.75,405.00,
0191B,99900019175,STAGG JR. KENTUCKY STRAIGHT BOURBON,750 ML,,129,49.95,299.70,
2722B,99900272275,STATE OF JEFFERSON RUM,750 ML,,92,24.40,292.80,
7395E,99900739537,STEIN BLACKBERRY CORDIAL,375 ML,,40,23.50,282.00,
@ 3401B,99900340175,STEIN DISTILLERY CHIEF JOSEPH WHISKEY,750 ML,,80,39.95,479.40,
6308E,99900630837,STEIN DISTILLERY HUCKLEBERRY CORDIAL,375 ML,,40,24.85,298.20,
2626B,99900262675,STEIN DISTILLERY RMEF STRAIGHT BLENDED,750 ML,2 YRS,80,39.95,479.40,
@ 4543B,99900454375,STEIN DISTILLERY STRAIGHT COUGAR CORN,750 ML,7 YRS,80,79.95,479.70,
7397E,99900739737,STEIN RASPBERRY CORDIAL,375 ML,,40,23.50,282.00,
6842E,99900684237,STEIN RHUBARB CORDIAL,375 ML,,40,23.50,282.00,
2015B,99900201575,STEIN SEVEN DEVILS DARK RYE WHISKEY BARREL,750 ML,,80,25.00,300.00,
2013B,99900201375,STEIN SEVEN DEVILS DK BOURBON BARREL AGED,750 ML,,80,25.00,300.00,
0241B,99900024175,STEIN SEVEN DEVILS MICRO-DISTILLED RUM,750 ML,,80,21.95,263.40,
3126B,99900312675,STEIN STRAIGHT BULL BOURBON WHISKEY,750 ML,5 YRS,80,49.95,299.70,
0580B,99900058075,STEIN STRAIGHT BULL WHISKEY (OREGON),750 ML,2 YRS,80,38.75,465.00,
0581B,99900058175,STEIN STRAIGHT RAM RYE WHISKEY,750 ML,2 YRS,80,38.75,465.00,
3125B,99900312575,STEIN STRAIGHT RAM RYE WHISKEY,750 ML,5 YRS,80,49.95,299.70,
@ 5989B,99900598975,STEIN STRAIGHT RAM RYE WHISKEY,750 ML,,90,109.95,659.70,
@ 4950B,99900495075,STEIN STRAIGHT WHEAT WHISKEY,750 ML,,80,49.95,299.70,
3985B,99900398575,STILLHOUSE APPLE CRISP,750 ML,,70,19.95,239.40,
5061B,99900506175,STILLHOUSE BLACK BOURBON,750 ML,,80,24.95,299.40,
@ 3984B,99900398475,STILLHOUSE PEACH TEA,750 ML,,70,19.95,239.40,
2744B,99900274475,STILLWAGON DEVILS OWN BLACK,750 ML,,85,47.75,573.00,
@ 4416B,99900441675,STILLWAGON DEVILS OWN CASK STR. GOLD RUM,750 ML,,120,47.75,573.00,
@ 4412B,99900441275,STILLWAGON DEVILS OWN COCONUT RUM,750 ML,,85,41.50,498.00,
@ 3748B,99900374875,STILLWAGON DEVILS OWN CRANBERRY RUM,750 ML,,90,41.50,498.00,
@ 4415B,99900441575,STILLWAGON DEVILS OWN DARK RUM,750 ML,,85,41.50,498.00,
@ 3338B,99900333875,STILLWAGON DEVILS OWN FALERNUM RUM,750 ML,,85,41.50,498.00,
3336B,99900333675,STILLWAGON DEVILS OWN FEIJOA RUM,750 ML,,85,41.50,498.00,
@ 2538B,99900253875,STILLWAGON DEVILS OWN GOLD,750 ML,,110,41.50,498.00,
@ 4414B,99900441475,STILLWAGON DEVILS OWN HIBISCUS RUM,750 ML,,85,41.50,498.00,
5099B,99900509975,STILLWAGON DEVILS OWN MEYER LEMON RUM,750 ML,,80,41.50,498.00,
@ 3335B,99900333575,STILLWAGON DEVILS OWN MOCHA RUM,750 ML,,85,41.50,498.00,
@ 3337B,99900333775,STILLWAGON DEVILS OWN PINEAPPLE RUM,750 ML,,100,41.50,498.00,
2343B,99900234375,STILLWAGON DEVILS OWN RUM,750 ML,,110,29.95,359.40,
2623B,99900262375,STILLWAGON DEVILS OWN SPICED RUM,750 ML,,110,41.50,498.00,
@ 5352B,99900535275,STILLWAGON DEVILS OWN TROPICAL CINNAMON,750 ML,,80,41.50,498.00,
@ 5251B,99900525175,STILLWAGON DEVILS OWN TROPICAL GINGER RUM,750 ML,,80,41.50,498.00,
@ 4413B,99900441375,STILLWAGON DEVILS OWN WALNUT & FIG RUM,750 ML,,85,41.50,498.00,
2342B,99900234275,STILLWAGON DEVILS OWN WICKED RUM,750 ML,,155,41.50,498.00,
@ 3399B,99900339975,STILLWAGON PERSIAN REED VODKA,750 ML,,80,27.95,335.40,
@ 5877B,99900587775,STILLWAGON WHISKEY RUN BOURBON WHISKEY,750 ML,,80,69.75,837.00,
@ 3910B,99900391075,STILLWAGON WHISKEY RUN SINGLE MALT WHISKEY 750 ML,,,93,59.45,713.40,
@ 5487B,99900548775,STILLWEATHER SPIRITS GIN,750 ML,,90,27.95,335.40,
@ 9125B,99900912575,STILLWEATHER SPIRITS PLUVIA VITAE,750 ML,,88,34.95,419.40,
@ 5867B,99900586775,STILLWEATHER SPIRITS WEST COAST GIN,750 ML,,84,31.95,383.40,
8186B,99900818675,STOCK 84 BRANDY,750 ML,,80,16.45,197.40,
$ 3205B,99900320575,STOLI VODKA GIFT,750 ML,,80,18.95,113.70,
0684B,99900068475,STOLICHNAYA,750 ML,,100,24.95,299.40,
0697B,99900069775,STOLICHNAYA 80,750 ML,,80,18.95,227.40,
0697E,99900069737,STOLICHNAYA 80,375 ML,,80,9.95,119.40,
0697H,99900069717,STOLICHNAYA 80,1.75 L,,80,39.95,239.70,
0697D,99900069720,STOLICHNAYA 80,200 ML,,80,4.95,118.80,
0697F,99900069705,STOLICHNAYA 80,50 ML,,80,2.00,240.00,
6253B,99900625375,STOLICHNAYA BLUEBERI BLUEBERRY VODKA,750 ML,,75,18.95,227.40,
2079B,99900207975,STOLICHNAYA CITROS,750 ML,,70,18.95,227.40,
6955B,99900695575,STOLICHNAYA ELITE IMPORTED VODKA,750 ML,,80,34.95,209.70,
0676B,99900067675,STOLICHNAYA OHRANJ,750 ML,,70,18.95,227.40,
6603B,99900660375,STOLICHNAYA RAZBERI FLAVORED VODKA,750 ML,,75,18.95,227.40,
1297B,99900129775,STOLICHNAYA SALTED KARAMEL,750 ML,,75,18.95,227.40,
6605B,99900660575,STOLICHNAYA VANIL FLAVORED VODKA,750 ML,,75,18.95,227.40,
6811E,99900681137,STONE BARN APPLE BRANDY,375 ML,,84,34.95,419.40,
@ 6869E,99900686937,STONE BARN BIGGS JUNCTION APRICOT LIQUEUR,375 ML,,40,25.00,300.00,
@ 6869B,99900686975,STONE BARN BIGGS JUNCTION APRICOT LIQUEUR,750 ML,,40,35.00,420.00,
@ 5395B,99900539575,STONE BARN DARK ROAST STRAIGHT RYE WHISKEY750 ML,,,90,50.00,600.00,
@ 1609B,99900160975,STONE BARN NOCINO,750 ML,,60,40.00,480.00,
@ 1609E,99900160937,STONE BARN NOCINO,375 ML,,60,25.00,300.00,
@ 4648B,99900464875,STONE BARN PEACH ROCK AND RYE,750 ML,,74,40.00,480.00,
@ 4648E,99900464837,STONE BARN PEACH ROCK AND RYE,375 ML,,74,25.00,300.00,
@ 6831E,99900683137,STONE BARN PEAR BRANDY,375 ML,,84,30.00,360.00,
@ 6810E,99900681037,STONE BARN PINOT NOIR GRAP,375 ML,,80,30.00,360.00,
2929E,99900292937,STRAIGHT RYE CHERRY ADAM,375 ML,,90,40.00,480.00,
@ 2570B,99900257075,STRAIGHT WHISKEY AMERICAN OAT,750 ML,,90,50.00,600.00,
@ 9255F,99900925505,STRAIGHTAWAY 6-50ML GIFT PACK,50 ML,,70,36.00,720.00,
@ 10016A,99901001610,STRAIGHTAWAY BLACK VODKA TEA SODA 4-250ML,LITER,,12,15.95,95.70,
,CANS,,,,,,,
,@ 5510B  99900551075,STRAIGHTAWAY COSMO,750 ML,,50,49.95,599.40,
,@ 5509B  99900550975,STRAIGHTAWAY LINTIK,750 ML,,50,49.95,599.40,
,@ 9017B  99900901775,STRAIGHTAWAY MARGARITA,750 ML,,50,49.95,599.40,
@ 9017F,99900901705,STRAIGHTAWAY MARGARITA,50 ML,,50,6.00,432.00,
,@ 5511B  99900551175,STRAIGHTAWAY NEGRONI,750 ML,,72,49.95,599.40,
@ 5511F,99900551105,STRAIGHTAWAY NEGRONI,50 ML,,72,6.00,432.00,
,@ 5508B  99900550875,STRAIGHTAWAY OREGON OLD FASHIONED,750 ML,,83,49.95,599.40,
@ 5508F,99900550805,STRAIGHTAWAY OREGON OLD FASHIONED,50 ML,,83,6.00,432.00,
,@ 10014A 99901001410,STRAIGHTAWAY PALOMA 4-250ML CANS,LITER,,10,19.95,119.70,
@ 10015A,99901001510,STRAIGHTAWAY WHITE VODKA TEA SODA 4-250ML,LITER,,12,15.95,95.70,
,CANS,,,,,,,
9460B,99900946075,STRANAHAN BLUE PEAK,750 ML,,86,40.95,245.70,
7726B,99900772675,STRANAHAN'S COLORADO WHISKEY,750 ML,,94,59.95,359.70,
8716B,99900871675,STROH 160 RUM SPIRIT SPECIALTY FROM AUSTRIA,750 ML,,160,29.95,179.70,
3468B,99900346875,STRONG AMERICAN LIGHT WHISKEY,750 ML,,80,45.95,275.70,
,@ 9045B  99900904575,SUN RANCH GIN,750 ML,,80,12.95,155.40,
,@ 9044B  99900904475,SUN RANCH RUM,750 ML,,80,9.95,119.40,
,@ 9043B  99900904375,SUN RANCH VODKA,750 ML,,80,9.95,119.40,
,@ 9046B  99900904675,SUN RANCH WHISKEY,750 ML,,80,12.95,155.40,
@ 9263B,99900926375,SUNDANCE SON OF A SAILOR RUM,750 ML,,86,39.95,479.40,
@ 9261B,99900926175,SUNDANCE VIKING SPIRIT MALT WHISKEY,750 ML,,92,39.95,479.40,
@ 5984B,99900598475,SUNDANCE WHISKEY,750 ML,,96,34.95,419.40,
@ 9260B,99900926075,SUNDANCE WHISKEY SINGLE BARREL,750 ML,,100,44.95,539.40,
@ 9262B,99900926275,SUNDANCE WILD RIVER RYE WHISKEY,750 ML,,92,39.95,479.40,
8119B,99900811975,SUNTORY HIBIKI 12YR BLENDED JAPANESE WHK,750 ML,,86,99.95,599.70,
3428B,99900342875,SUNTORY HIBIKI HARMONY,750 ML,,86,99.95,599.70,
2031B,99900203175,SUNTORY MIDORI MELON,750 ML,,40,23.95,287.40,
$ 5896B,99900589675,SUNTORY TOKI W/HIGHBALL GLS,750 ML,,86,34.95,209.70,
3824B,99900382475,SUNTORY TOKI WHISKY,750 ML,,86,34.95,209.70,
6003B,99900600375,SUPERFLY VODKA,750 ML,,80,24.40,292.80,
2880B,99900288075,SURVEYORS RUM,750 ML,,93,39.95,479.40,
@ 1162B,99900116275,SUZE SAVEUR D'AUTREFOIS,750 ML,,40,27.95,167.70,
@ 9454E,99900945437,SVEDKA BLACK CHERRY LIME VODKA SODA 4-CANS,375 ML,,16,9.95,59.70,
4359B,99900435975,SVEDKA BLUE RASPBERRY VODKA,750 ML,,70,14.95,179.40,
@ 9547B,99900954775,SVEDKA CHERRY LIMEADE VODKA,750 ML,,70,14.95,179.40,
6365B,99900636575,SVEDKA CITRON FLAVORED VODKA,750 ML,,70,14.95,179.40,
3789B,99900378975,SVEDKA CUCUMBER LIME VODKA,750 ML,,70,14.95,179.40,
2303B,99900230375,SVEDKA MANGO PINEAPPLE,750 ML,,70,14.95,179.40,
@ 2303H,99900230317,SVEDKA MANGO PINEAPPLE,1.75 L,,70,21.95,131.70,
@ 9453E,99900945337,SVEDKA MANGO PINEAPPLE VODKA SODA 4-CANS,375 ML,,16,9.95,59.70,
2819B,99900281975,SVEDKA PEACH VODKA,750 ML,,70,14.95,179.40,
@ 7814B,99900781475,SVEDKA PURE INFUSIONS DRAGONFRUIT MELON,750 ML,,60,14.95,179.40,
@ 7756B,99900775675,SVEDKA PURE INFUSIONS GINGER LIME VODKA,750 ML,,60,14.95,179.40,
@ 7751B,99900775175,SVEDKA PURE INFUSIONS STRAWBERRY GUAVA,750 ML,,60,14.95,179.40,
7048B,99900704875,SVEDKA RASPBERRY FLAVORED VODKA,750 ML,,70,14.95,179.40,
1714B,99900171475,SVEDKA STRAWBERRY COLADA VODKA,750 ML,,70,14.95,179.40,
@ 9455E,99900945537,SVEDKA STRAWBERRY LEMON VODKA SODA,375 ML,,16,9.95,59.70,
2302B,99900230275,SVEDKA STRAWBERRY LEMONADE,750 ML,,70,14.95,179.40,
2302H,99900230217,SVEDKA STRAWBERRY LEMONADE,1.75 L,,70,21.95,131.70,
6202B,99900620275,SVEDKA SWEDISH VODKA,750 ML,,80,14.95,179.40,
6202H,99900620217,SVEDKA SWEDISH VODKA,1.75 L,,80,21.95,131.70,
6202E,99900620237,SVEDKA SWEDISH VODKA,375 ML,,80,7.95,190.80,
@ 6202F,99900620205,SVEDKA SWEDISH VODKA,50 ML,,80,1.50,180.00,
6202A,99900620210,SVEDKA SWEDISH VODKA,LITER,,80,15.95,191.40,
6512B,99900651275,SVEDKA SWEDISH VODKA TRAVELER,750 ML,,80,14.95,179.40,
@ 4796B,99900479675,SWALLOWTAIL APPLE CIDER VODKA,750 ML,,70,27.50,330.00,
@ 4796E,99900479637,SWALLOWTAIL APPLE CIDER VODKA,375 ML,,70,14.00,168.00,
@ 4643B,99900464375,SWALLOWTAIL BLACKBERRY VODKA,750 ML,,70,26.00,312.00,
@ 5132E,99900513237,SWALLOWTAIL BOYSENBERRY VODKA,375 ML,,70,14.00,168.00,
@ 5259B,99900525975,SWALLOWTAIL COSENTINO'S GIN,750 ML,,90,33.00,396.00,
@ 4097B,99900409775,SWALLOWTAIL GIN,750 ML,,90,29.95,359.40,
@ 4097E,99900409737,SWALLOWTAIL GIN,375 ML,,90,18.00,216.00,
@ 4689B,99900468975,SWALLOWTAIL LONDON DRY GIN,750 ML,,90,29.95,359.40,
@ 4689E,99900468937,SWALLOWTAIL LONDON DRY GIN,375 ML,,90,18.00,216.00,
@ 4419B,99900441975,SWALLOWTAIL MARIONBERRY VODKA,750 ML,,70,26.00,312.00,
@ 4419E,99900441937,SWALLOWTAIL MARIONBERRY VODKA,375 ML,,70,14.00,168.00,
@ 5694B,99900569475,SWALLOWTAIL MCKENZIE RIVER WHISKEY,750 ML,,80,39.90,239.40,
@ 4098B,99900409875,SWALLOWTAIL NAVY STRENGTH GIN,750 ML,,114,34.95,419.40,
@ 4098E,99900409837,SWALLOWTAIL NAVY STRENGTH GIN,375 ML,,114,18.00,216.00,
@ 4420B,99900442075,SWALLOWTAIL RASPBERRY VODKA,750 ML,,70,26.00,312.00,
@ 4420E,99900442037,SWALLOWTAIL RASPBERRY VODKA,375 ML,,70,14.00,168.00,
@ 4804B,99900480475,SWALLOWTAIL SINGLE BARREL GIN,750 ML,,114,37.95,455.40,
@ 4804E,99900480437,SWALLOWTAIL SINGLE BARREL GIN,375 ML,,114,18.00,216.00,
2897B,99900289775,SWALLOWTAIL VODKA,750 ML,,80,23.95,287.40,
@ 2897H,99900289717,SWALLOWTAIL VODKA,1.75 L,,80,39.95,239.70,
@ 2897E,99900289737,SWALLOWTAIL VODKA,375 ML,,80,14.00,168.00,
6740B,99900674075,SWEET CAROLINA SWEET TEA FLAVORED VODKA,750 ML,,70,10.95,131.40,
@ 4977E,99900497737,T HENRY RANSOM GRAPPA,375 ML,,80,24.40,292.80,
3733B,99900373375,TAAKA VODKA 100 PROOF,750 ML,,100,10.95,131.40,
@ 9913B,99900991375,TAAKA VODKA 60 PROOF,750 ML,,60,6.95,83.40,
6408H,99900640817,TAAKA VODKA 80 PROOF,1.75 L,,80,17.95,107.70,
6408B,99900640875,TAAKA VODKA 80 PROOF,750 ML,,80,8.95,107.40,
3283B,99900328375,TABLE ROCK DISTILLERY WHISKEY,750 ML,,80,32.45,389.40,
7916B,99900791675,TALISKER DISTILLERS EDITION,750 ML,12 YRS,92,79.95,479.70,
6932B,99900693275,TALISKER SINGLE MALT 10 YEAR,750 ML,10 YRS,92,71.95,863.40,
2185B,99900218575,TALISKER STORM SINGLE MALT SCOTCH WHISKY,750 ML,,92,59.95,359.70,
0534B,99900053475,TANQUERAY,750 ML,,95,24.95,299.40,
0534E,99900053437,TANQUERAY,375 ML,,95,12.95,310.80,
0534H,99900053417,TANQUERAY,1.75 L,,95,44.95,269.70,
0534F,99900053405,TANQUERAY,50 ML,,95,2.50,300.00,
0534A,99900053410,TANQUERAY,LITER,,95,26.95,323.40,
@ 9839E,99900983937,TANQUERAY GIN & TONIC 4-CANS,375 ML,,12,14.95,89.70,
0535B,99900053575,TANQUERAY NO. TEN,750 ML,,95,26.95,323.40,
0535H,99900053517,TANQUERAY NO. TEN,1.75 L,,95,59.95,359.70,
6606B,99900660675,TANQUERAY RANGPUR DISTILLED GIN,750 ML,,83,24.95,299.40,
@ 9840E,99900984037,TANQUERAY RANGPUR LIME GIN & SODA 4-CANS,375 ML,,12,14.95,89.70,
@ 9481B,99900948175,TANQUERAY SEVILLA ORANGE,750 ML,,83,26.95,323.40,
@ 9838E,99900983837,TANQUERAY SEVILLA ORANGE GIN & SODA 4-CANS,375 ML,,12,14.95,89.70,
0694B,99900069475,TANQUERAY STERLING,750 ML,,80,13.95,167.40,
0694H,99900069417,TANQUERAY STERLING,1.75 L,,80,26.95,161.70,
@ 5943B,99900594375,TANTEO HABANERO TEQUILA,750 ML,,80,35.95,215.70,
0734B,99900073475,TANTEO JALAPENO TEQUILA,750 ML,,80,29.95,179.70,
0950B,99900095075,TARANTULA AZUL,750 ML,,70,19.95,239.40,
0950H,99900095017,TARANTULA AZUL,1.75 L,,70,37.95,227.70,
0351B,99900035175,TEACHERS HIGHLAND CREAM,750 ML,,86,17.95,215.40,
2367B,99900236775,TEELING IRISH WHISKEY SMALL BATCH,750 ML,,92,39.95,239.70,
3334B,99900333475,TEELING SINGLE GRAIN IRISH WHISKEY,750 ML,,92,49.95,299.70,
1330B,99900133075,TEMPLETON RYE,750 ML,,80,29.95,179.70,
@ 9720B,99900972075,TEMPLETON RYE 10 YEAR RESERVE,750 ML,10 YRS,104,84.95,509.70,
$ 9886B,99900988675,TEMPLETON RYE 4 YR W/2 ROCK GLASSES,750 ML,4 YRS,80,29.95,179.70,
3934B,99900393475,TEMPLETON RYE 6 YR,750 ML,,92,39.95,239.70,
,10152B 99901015275,TEMPLETON RYE SHERRY CASK FINISH,750 ML,,92,47.95,287.70,
0193B,99900019375,TEN HIGH,750 ML,,80,8.95,107.40,
,0193H  99900019317,TEN HIGH,1.75 L,,80,19.95,119.70,
,@ 9304B  99900930475,TENJAKU JAPANESE WHISKY,750 ML,,80,42.95,257.70,
,@ 9843B  99900984375,TEQUILA COMISARIO ANEJO,750 ML,,80,89.95,539.70,
@ 9841B,99900984175,TEQUILA COMISARIO BLANCO,750 ML,,80,48.95,293.70,
@ 9842B,99900984275,TEQUILA COMISARIO REPOSADO,750 ML,,80,53.95,323.70,
$ 3056B,99900305675,TEQUILA ROSE GIFT,750 ML,,30,22.95,137.70,
1021B,99900102175,TEQUILA ROSE LIQUEUR,750 ML,,34,22.95,275.40,
@ 1021H,99900102117,TEQUILA ROSE LIQUEUR,1.75 L,,34,39.95,239.70,
8492B,99900849275,TEQUILA SIETE LEGUAS ANEJO,750 ML,,80,62.95,377.70,
6405B,99900640575,TEQUILA SIETE LEGUAS BLANCO,750 ML,,80,52.95,317.70,
8476B,99900847675,TEQUILA SIETE LEGUAS REPOSADO,750 ML,,80,57.95,347.70,
9003B,99900900375,TEREMANA BLANCO TEQUILA,750 ML,,80,26.95,161.70,
@ 9003E,99900900337,TEREMANA BLANCO TEQUILA,375 ML,,80,15.95,191.40,
9002B,99900900275,TEREMANA REPOSADO TEQUILA,750 ML,,80,29.95,179.70,
@ 9002E,99900900237,TEREMANA REPOSADO TEQUILA,375 ML,,80,17.95,215.40,
4257B,99900425775,TERRALTA TEQUILA REPOSADO,750 ML,,80,54.95,329.70,
7264B,99900726475,TFG SMOKY BLACK,750 ML,,80,26.95,323.40,
6918B,99900691875,THE BALVENIE DOUBLEWOOD SINGLE MALT,750 ML,12 YRS,86,64.95,779.40,
0890B,99900089075,THE BOTANIST,750 ML,,92,39.95,239.70,
@ 9991D,99900999120,THE CLUB VARIETY PACK 12-CANS,200 ML,,30,24.95,49.90,
5283B,99900528375,THE DALMORE PORT WOOD RESERVE,750 ML,,93,99.95,599.70,
@ 8090B,99900809075,THE EDRADOUR (SINGLE MALT),750 ML,10 YRS,86,73.95,443.70,
0368B,99900036875,THE FAMOUS GROUSE,750 ML,,80,21.95,263.40,
0368H,99900036817,THE FAMOUS GROUSE,1.75 L,,80,39.95,239.70,
@ 9269B,99900926975,THE FIGHTING 69TH REGIMENT IRISH WHISKEY,750 ML,,80,34.95,209.70,
@ 9089B,99900908975,THE GLENALLACHIE 12 YR,750 ML,12 YRS,92,69.95,419.70,
0376B,99900037675,THE GLENLIVET 12 YEAR OLD,750 ML,12 YRS,80,46.95,563.40,
0376E,99900037637,THE GLENLIVET 12 YEAR OLD,375 ML,12 YRS,80,24.95,299.40,
0376H,99900037617,THE GLENLIVET 12 YEAR OLD,1.75 L,12 YRS,80,99.95,599.70,
@ 5954B,99900595475,THE GLENLIVET 14 YR,750 ML,,80,49.95,299.70,
0371B,99900037175,THE GLENLIVET 18 YEAR OLD,750 ML,18 YRS,86,139.95,839.70,
$ 5902D,99900590220,THE GLENLIVET 50ML TRI-PACK,200 ML,,80,9.95,298.50,
8171B,99900817175,THE GLENLIVET ARCHIVE SINGLE MALT AGED 21YRS,,21 YRS,86,229.95,689.85,
@ 7822B,99900782275,THE GLENLIVET CARIBBEAN RESERVE,750 ML,14 YRS,80,41.95,251.70,
3834B,99900383475,THE GLENLIVET FOUNDERS RESERVE,750 ML,,80,41.95,503.40,
2046B,99900204675,THE GLENLIVET FRENCH OAK RESERVE 15 YEAR,750 ML,15 YRS,80,67.95,407.70,
9579B,99900957975,THE GLENLIVET ILLICIT STILL,750 ML,,96,59.95,359.70,
$ 3026B,99900302675,THE GLENLIVET W/2 50MLS- 14 AND 15YR,750 ML,,80,46.95,281.70,
@ 5484B,99900548475,THE GLENROTHES 10 YEAR,750 ML,,80,44.95,269.70,
1463B,99900146375,THE IRISHMAN FOUNDERS RESERVE,750 ML,,80,39.95,239.70,
@ 9195B,99900919575,THE MACALLAN DOUBLE CASK 15 YEAR,750 ML,15 YRS,86,134.95,1619.40,
@ 5102B,99900510275,THE MACALLAN DOUBLE CASK GOLD,750 ML,,80,59.95,719.40,
5986B,99900598675,THE MACALLAN ESTATE,750 ML,,86,274.95,824.85,
,* 10222B 99901022275,THE MACALLAN HARMONY COLLECTION RICH CACA 750 ML,,,88,179.95,"1,079.70",
2707B,99900270775,THE MACALLAN RARE CASK,750 ML,,86,299.95,899.85,
3693B,99900369375,THE QUIET MAN 8 YR S/M IRISH WHISKEY,750 ML,,80,46.95,281.70,
3690B,99900369075,THE QUIET MAN IRISH WHISKEY,750 ML,,80,35.95,215.70,
,@ 5396B  99900539675,THE REAL MCCOY 3 YR,750 ML,3 YRS,80,19.95,119.70,
,@ 4901B  99900490175,THE REAL MCCOY 5 YEAR RUM,750 ML,,80,28.95,173.70,
4597B,99900459775,THE SEXTON,750 ML,,80,30.95,185.70,
6040B,99900604075,THE SINGLETON 12 YR,750 ML,12 YRS,80,41.95,251.70,
4358B,99900435875,THE SINGLETON 15 YR,750 ML,,80,64.95,389.70,
4357B,99900435775,THE SINGLETON 18 YR,750 ML,,80,79.95,479.70,
@ 5889B,99900588975,THE TIDES RUM,750 ML,,80,27.95,167.70,
@ 5915B,99900591575,THE TIDES VODKA,750 ML,,80,27.95,167.70,
3419B,99900341975,THE WALTER COLLECTIVE GIN,750 ML,,90,29.95,359.40,
@ 6963B,99900696375,THE WALTER COLLECTIVE NAVY GIN,750 ML,,114,36.95,443.40,
4059B,99900405975,THINKING TREE GIFTED GIN,750 ML,,80,42.00,252.00,
@ 9948E,99900994837,THINKING TREE GIN GIMLET,375 ML,,40,18.00,216.00,
4060B,99900406075,THINKING TREE MAINSTAGE VODKA,750 ML,,80,34.00,204.00,
@ 9947E,99900994737,THINKING TREE MOSCOW MULE,375 ML,,40,18.00,216.00,
@ 9949E,99900994937,THINKING TREE OLD FASHIONED COCKTAIL,375 ML,,40,18.00,216.00,
4061B,99900406175,THINKING TREE WHITEAKER RUM,750 ML,,40,36.00,216.00,
9483B,99900948375,THOMAS S. MOORE CASK FINISH CABERNET,750 ML,,95,69.95,419.70,
9482B,99900948275,THOMAS S. MOORE CASK FINISH CHARDONNAY,750 ML,,98,69.95,419.70,
9484B,99900948475,THOMAS S. MOORE CASK FINISH PORT,750 ML,,99,69.95,419.70,
@ 3111B,99900311175,THREE OLIVES BLUEBERRY VODKA,750 ML,,70,14.95,179.40,
6139B,99900613975,THREE OLIVES CHERRY FLAVORED VODKA,750 ML,,70,14.95,179.40,
7914B,99900791475,THREE OLIVES CITRUS FLAVORED VODKA,750 ML,,70,14.95,179.40,
6279B,99900627975,THREE OLIVES GRAPE FLAVORED VODKA,750 ML,,70,14.95,179.40,
